,ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,DIRECTION_NAME_ALT,SERVICE_CODE,SERVICE_TYPE,SERVICE_CLASS,SERVICE_MODE,SORT_ORDER,STOP_ID,STOP,TRAVEL_DIRECTION,TIMEPOINT,CITY,COUNTY,TAZ,CENSUS_TRACT,AVG_DWELL_TIME,AVG_SEGMENT_MILES,AVG_PASSENGER_MILES,AVG_PASSENGERS_ON,AVG_PASSENGERS_OFF,AVG_VEHICLE_SEATS,AVG_LOAD,MAX_LOAD,MAX_LOAD_P,AVG_WHEELCHAIR,AVG_BICYCLE,AVG_KNEEL,AVG_SERVICED,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,SUM_VEHICLE_SEATS,SUM_LOAD,SUM_PASSENGER_MILES,SUM_WHEELCHAIR,SUM_FON,SUM_FOFF,SUM_RON,SUM_ROFF,SUM_BICYCLE,SUM_KNEEL,AVG_LOAD_P,TRIPS_EARLY,TRIPS_LATE,TRIPS_ONTIME,Latitude,Longitude_x,SUM_TRAFFIC_PRIORITY,LAT_ACTUAL,LON_ACTUAL,LOAD_DURATION_ALT,LOAD_DURATION,ONTIME,STOP_KEY,TRIPS_COUNT,TRIPS_GROSS,ACTUAL_DIST,stop_id,stop_code,stop_name,Longitude_y
71,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,110,100133,Mkt 4th,X,-1,,,,,1.48484375,,,0,0,30.0,1,5,0.15625,0,0,0,0.0,0,0,5652.0,322,,0,0,0,0,0,0,0,5.0,2.0,23.0,158.0,35.052659999999996,-85.309722,0,35.05131154,-85.30906649,0.014335044209999998,0.0,0.863,,183,183,530.0,1351,1351,MARKET + 4TH,-85.30972
72,7.0,Route #7,INBOUND,,Route #7,,,Bus,240,100133,Mkt 4th,X,-1,,,,,,,,0,0,30.0,1,7,0.23333333329999997,0,0,0,0.0,0,0,1020.0,51,,0,0,0,0,0,0,0,5.0,0.0,1.0,33.0,35.052659999999996,-85.309722,0,35.05246785,-85.30970762,0.0,0.0,0.971,,34,34,70.0,1351,1351,MARKET + 4TH,-85.30972
73,7.0,Route #7,OUTBOUND,,Route #7,,,Bus,10,100133,Mkt 4th,X,-1,,,,,,,,0,0,30.0,3,5,0.15625,0,0,0,0.0,0,0,938.0,101,,0,0,0,0,0,0,0,10.0,2.0,2.0,27.0,35.052659999999996,-85.309722,0,35.05156277,-85.3097701,0.0,0.0,0.871,,31,31,401.0,1351,1351,MARKET + 4TH,-85.30972
74,10.1,Route #10A,INBOUND,,Route #10,,,Bus,580,100133,Mkt 4th,X,-1,,,,,2.017777778,,,0,0,30.0,3,14,0.4375,0,0,0,0.0,0,0,2936.0,366,,0,0,0,0,0,0,0,12.0,7.0,8.0,81.0,35.052659999999996,-85.309722,0,35.05241198,-85.30846659,0.0,0.0,0.8440000000000001,,97,97,386.0,1351,1351,MARKET + 4TH,-85.30972
75,10.9,Route #10G 58:10G,INBOUND,,Route #10,,,Bus,1050,100133,Mkt 4th,X,-1,,,,,1.679473684,,,0,0,30.0,3,10,0.3125,0,0,0,0.0,0,0,2940.0,345,,0,0,0,0,0,0,0,11.0,4.0,4.0,89.0,35.052659999999996,-85.309722,0,35.05255089,-85.30882719,0.0,0.0,0.9179999999999999,,97,97,270.0,1351,1351,MARKET + 4TH,-85.30972
76,19.0,Route #19,INBOUND,,Route #19,,,Bus,880,100133,Mkt 4th,X,-1,,,,,1.3455555559999999,,,0,0,30.0,3,6,0.2,0,0,0,0.0,0,0,600.0,62,,0,0,0,0,0,0,0,10.0,4.0,3.0,11.0,35.052659999999996,-85.309722,0,35.05216256,-85.30979056,0.0,0.0,0.611,,20,20,183.0,1351,1351,MARKET + 4TH,-85.30972
77,21.0,Route #21,INBOUND,,Route #21,,,Bus,390,100133,Mkt 4th,X,-1,,,,,,,,0,0,30.0,2,6,0.1875,0,0,0,0.0,0,0,774.0,50,,0,0,0,0,0,0,0,6.0,0.0,1.0,24.0,35.052659999999996,-85.309722,0,35.05232912,-85.31007632,0.0,0.0,0.96,,25,25,161.0,1351,1351,MARKET + 4TH,-85.30972
78,780.0,3:3,INBOUND,,,,,,250,100133,Mkt 4th,X,-1,,,,,0.2685714286,,,0,0,30.0,1,4,0.1333333333,0,0,0,0.0,0,0,450.0,24,,0,0,0,0,0,0,0,5.0,0.0,1.0,14.0,35.052659999999996,-85.309722,0,35.0519922,-85.30963767,0.0,0.0,0.9329999999999999,,15,15,245.0,1351,1351,MARKET + 4TH,-85.30972
79,780.0,3:3,OUTBOUND,,,,,,30,100133,Mkt 4th,X,-1,,,,,1.1625,,,0,0,30.0,0,2,0.06666666667,0,0,0,0.0,0,0,210.0,4,,0,0,0,0,0,0,0,1.0,0.0,0.0,7.0,35.052659999999996,-85.309722,0,35.05112329,-85.309663,0.0,0.0,1.0,,7,7,562.0,1351,1351,MARKET + 4TH,-85.30972
80,1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,150,1579,MARKET/FIRST TENNESSEE BANK(7TH),S,0,,,,,0.1288059701,0.2420112,0.5622371099,0,0,30.0,3,16,0.5,0,0,0,0.365,64,26,4058.0,501,121.2476112,3,64,17,0,10,0,0,12.0,0.0,0.0,0.0,35.048120000000004,-85.309547,0,35.04813498,-85.30953269,0.004592422503,0.0,0.0,,134,134,7.0,1579,1579,MARKET + FIRST TENNESSEE BANK(7TH),-85.30955
81,2.0,Route #2,INBOUND,,Route #2,,,Bus,150,1579,MARKET/FIRST TENNESSEE BANK(7TH),S,0,,,,,0.0,0.2420112,0.1879734848,0,0,32.0,1,3,0.09375,0,0,0,0.0,0,0,128.0,5,1.210056,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,35.048120000000004,-85.309547,0,35.048119,-85.309547,0.0,0.0,0.0,,4,4,0.0,1579,1579,MARKET + FIRST TENNESSEE BANK(7TH),-85.30955
82,4.0,Route #4,INBOUND,,Route #4,,,Bus,1270,1579,MARKET/FIRST TENNESSEE BANK(7TH),S,0,,,,,0.01742424242,0.2420112,0.3922924901,0,0,30.0,2,7,0.21875,0,0,0,0.07200000000000001,0,7,2120.0,180,43.562016,0,0,5,0,2,0,0,8.0,0.0,0.0,0.0,35.048120000000004,-85.309547,0,35.04812402,-85.30954588,0.01173222912,0.0,0.0,,69,69,2.0,1579,1579,MARKET + FIRST TENNESSEE BANK(7TH),-85.30955
83,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,150,1579,MARKET/FIRST TENNESSEE BANK(7TH),S,0,,,,,0.1382777778,0.2420112,0.8184550422,0,0,30.0,5,21,0.65625,0,0,0,0.316,107,10,5652.0,996,241.04315519999997,1,107,6,0,4,0,0,17.0,0.0,0.0,0.0,35.048120000000004,-85.309547,0,35.04812833,-85.30953766,0.014335044209999998,0.0,0.0,,183,183,4.0,1579,1579,MARKET + FIRST TENNESSEE BANK(7TH),-85.30955
84,7.0,Route #7,OUTBOUND,,Route #7,,,Bus,50,1579,MARKET/FIRST TENNESSEE BANK(7TH),S,0,,,,,0.21032258059999998,0.2420112,0.3201612903,0,0,30.0,2,5,0.15625,0,0,0,0.354,5,13,938.0,66,15.9727392,3,5,10,0,6,0,0,7.0,0.0,0.0,0.0,35.048120000000004,-85.309547,0,35.04812974,-85.30953784,0.0,0.0,0.0,,31,31,4.0,1579,1579,MARKET + FIRST TENNESSEE BANK(7TH),-85.30955
85,9.0,Route #9,OUTBOUND,,Route #9,,,Bus,150,1579,MARKET/FIRST TENNESSEE BANK(7TH),S,0,,,,,0.12757281550000002,0.2420112,0.7737672176,0,0,30.0,5,17,0.53125,0,0,0,0.22699999999999998,38,6,3328.0,566,136.9783392,1,38,11,0,1,0,0,17.0,0.0,0.0,0.0,35.048120000000004,-85.309547,0,35.04813048,-85.30953629,0.002898550725,0.0,0.0,,110,110,5.0,1579,1579,MARKET + FIRST TENNESSEE BANK(7TH),-85.30955
86,10.1,Route #10A,INBOUND,,Route #10,,,Bus,620,1579,MARKET/FIRST TENNESSEE BANK(7TH),S,0,,,,,0.03153846153999999,0.2420112,0.2617704826,0,0,30.0,1,5,0.15625,0,0,0,0.222,0,6,812.0,47,11.3745264,0,0,6,0,0,0,0,5.0,0.0,0.0,0.0,35.048120000000004,-85.309547,0,35.04812331,-85.30953858,0.0,0.0,0.0,,27,27,3.0,1579,1579,MARKET + FIRST TENNESSEE BANK(7TH),-85.30955
87,13.0,Route #13,OUTBOUND,,Route #13,,,Bus,150,1579,MARKET/FIRST TENNESSEE BANK(7TH),S,0,,,,,0.14875,0.2420112,0.7812361419,0,0,30.0,5,16,0.5333333333,0,0,0,0.439,27,3,1230.0,213,51.5483856,0,27,1,0,2,0,0,17.0,0.0,0.0,0.0,35.048120000000004,-85.309547,0,35.04814263,-85.30953785,0.0,0.0,0.0,,41,41,9.0,1579,1579,MARKET + FIRST TENNESSEE BANK(7TH),-85.30955
88,16.4,Route #16 In:16,INBOUND,,Route #16,,,Bus,590,1579,MARKET/FIRST TENNESSEE BANK(7TH),S,0,,,,,0.05,0.2420112,0.3072957839,0,0,30.0,2,11,0.34375,0,0,0,0.26,1,11,702.0,47,11.3745264,0,1,3,0,8,0,0,6.0,0.0,0.0,0.0,35.048120000000004,-85.309547,0,35.04818568,-85.30954359,0.0,0.0,0.0,,23,23,24.0,1579,1579,MARKET + FIRST TENNESSEE BANK(7TH),-85.30955
89,19.0,Route #19,INBOUND,,Route #19,,,Bus,920,1579,MARKET/FIRST TENNESSEE BANK(7TH),S,0,,,,,0.05705882352999999,0.2420112,0.1804545455,0,0,30.0,1,4,0.1333333333,0,0,0,0.1,0,2,600.0,24,5.8082688,0,0,2,0,0,0,0,4.0,0.0,0.0,0.0,35.048120000000004,-85.309547,0,35.04812676,-85.30954441,0.0,0.0,0.0,,20,20,3.0,1579,1579,MARKET + FIRST TENNESSEE BANK(7TH),-85.30955
90,21.0,Route #21,OUTBOUND,,Route #21,,,Bus,160,1579,MARKET/FIRST TENNESSEE BANK(7TH),S,0,,,,,0.2310869565,0.2420112,0.8009305006999999,1,0,31.0,5,15,0.46875,0,0,0,0.423,108,5,2900.0,490,118.58548799999998,1,68,5,0,0,0,0,16.0,0.0,0.0,0.0,35.048120000000004,-85.309547,0,35.04812255,-85.30953085,0.0,0.0,0.0,,92,92,5.0,1579,1579,MARKET + FIRST TENNESSEE BANK(7TH),-85.30955
91,34.0,Route #34,INBOUND,,Route #34,,,Bus,90,1579,MARKET/FIRST TENNESSEE BANK(7TH),S,0,,,,,0.0,0.2420112,0.3308333333,0,0,,2,5,,0,0,0,0.0,0,0,,11,2.6621232000000004,0,0,0,0,0,0,0,,0.0,0.0,0.0,35.048120000000004,-85.309547,0,35.048119,-85.309547,0.0,0.0,0.0,,5,5,0.0,1579,1579,MARKET + FIRST TENNESSEE BANK(7TH),-85.30955
92,1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,180,17,MARKET/11TH,S,0,,,,,0.03940298507,0.0874776,0.25677154,0,0,30.0,4,18,0.5625,0,0,0,0.16399999999999998,16,13,4058.0,633,55.3733208,0,16,8,0,5,0,0,15.0,0.0,0.0,0.0,35.04425,-85.309435,0,35.04421781,-85.30942931,0.004592422503,0.0,0.0,,134,134,12.0,17,17,MARKET + 11TH,-85.30944000000001
93,1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,180,17,MARKET/11TH,S,0,,,,,0.03940298507,0.0874776,0.25677154,0,0,30.0,4,18,0.5625,0,0,0,0.16399999999999998,16,13,4058.0,633,55.3733208,0,16,8,0,5,0,0,15.0,0.0,0.0,0.0,35.04425,-85.309435,0,35.04421781,-85.30942931,0.004592422503,0.0,0.0,,134,134,12.0,1028,1028,HOLTZCLAW + CUMBERLAND,-85.27951999999999
94,2.0,Route #2,INBOUND,,Route #2,,,Bus,180,17,MARKET/11TH,S,0,,,,,0.0,0.0874776,0.06794507576,0,0,32.0,1,3,0.09375,0,0,0,0.0,0,0,128.0,5,0.437388,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,35.04425,-85.309435,0,35.04425,-85.309433,0.0,0.0,0.0,,4,4,1.0,17,17,MARKET + 11TH,-85.30944000000001
95,2.0,Route #2,INBOUND,,Route #2,,,Bus,180,17,MARKET/11TH,S,0,,,,,0.0,0.0874776,0.06794507576,0,0,32.0,1,3,0.09375,0,0,0,0.0,0,0,128.0,5,0.437388,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,35.04425,-85.309435,0,35.04425,-85.309433,0.0,0.0,0.0,,4,4,1.0,1028,1028,HOLTZCLAW + CUMBERLAND,-85.27951999999999
96,4.0,Route #4,INBOUND,,Route #4,,,Bus,1300,17,MARKET/11TH,S,0,,,,,0.006615384615,0.0874776,0.1189531181,0,0,30.0,2,7,0.21875,0,0,0,0.07200000000000001,0,6,2120.0,151,13.2091176,0,0,4,0,2,0,0,7.0,0.0,0.0,0.0,35.04425,-85.309435,0,35.04423972,-85.30943006,0.01173222912,0.0,0.0,,69,69,4.0,17,17,MARKET + 11TH,-85.30944000000001
97,4.0,Route #4,INBOUND,,Route #4,,,Bus,1300,17,MARKET/11TH,S,0,,,,,0.006615384615,0.0874776,0.1189531181,0,0,30.0,2,7,0.21875,0,0,0,0.07200000000000001,0,6,2120.0,151,13.2091176,0,0,4,0,2,0,0,7.0,0.0,0.0,0.0,35.04425,-85.309435,0,35.04423972,-85.30943006,0.01173222912,0.0,0.0,,69,69,4.0,1028,1028,HOLTZCLAW + CUMBERLAND,-85.27951999999999
98,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,180,17,MARKET/11TH,S,0,,,,,0.056888888889999996,0.0874776,0.378116203,0,0,30.0,6,24,0.75,0,0,0,0.191,35,16,5652.0,1273,111.3589848,0,35,15,0,1,0,0,22.0,0.0,0.0,0.0,35.04425,-85.309435,0,35.04422054,-85.30943185,0.014335044209999998,0.0,0.0,,183,183,11.0,17,17,MARKET + 11TH,-85.30944000000001
99,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,180,17,MARKET/11TH,S,0,,,,,0.056888888889999996,0.0874776,0.378116203,0,0,30.0,6,24,0.75,0,0,0,0.191,35,16,5652.0,1273,111.3589848,0,35,15,0,1,0,0,22.0,0.0,0.0,0.0,35.04425,-85.309435,0,35.04422054,-85.30943185,0.014335044209999998,0.0,0.0,,183,183,11.0,1028,1028,HOLTZCLAW + CUMBERLAND,-85.27951999999999
100,7.0,Route #7,OUTBOUND,,Route #7,,,Bus,250,1028,HOLTZCLAW/CUMBERLAND,N,0,,,,,0.005806451613,0.210312,0.1770527859,0,0,30.0,1,5,0.15625,0,0,0,0.064,2,1,938.0,42,8.833103999999999,0,2,1,0,0,0,0,4.0,0.0,0.0,0.0,35.04425,-85.279522,0,35.04425213,-85.27952648,0.0,0.0,0.0,,31,31,2.0,17,17,MARKET + 11TH,-85.30944000000001
101,7.0,Route #7,OUTBOUND,,Route #7,,,Bus,250,1028,HOLTZCLAW/CUMBERLAND,N,0,,,,,0.005806451613,0.210312,0.1770527859,0,0,30.0,1,5,0.15625,0,0,0,0.064,2,1,938.0,42,8.833103999999999,0,2,1,0,0,0,0,4.0,0.0,0.0,0.0,35.04425,-85.279522,0,35.04425213,-85.27952648,0.0,0.0,0.0,,31,31,2.0,1028,1028,HOLTZCLAW + CUMBERLAND,-85.27951999999999
102,9.0,Route #9,OUTBOUND,,Route #9,,,Bus,180,17,MARKET/11TH,S,0,,,,,0.109,0.0874776,0.3483729339,0,0,30.0,6,21,0.65625,0,0,0,0.22699999999999998,19,18,3328.0,705,61.671707999999995,1,19,14,0,4,0,0,21.0,0.0,0.0,0.0,35.04425,-85.309435,0,35.04421005,-85.30943297,0.002898550725,0.0,0.0,,110,110,15.0,17,17,MARKET + 11TH,-85.30944000000001
103,9.0,Route #9,OUTBOUND,,Route #9,,,Bus,180,17,MARKET/11TH,S,0,,,,,0.109,0.0874776,0.3483729339,0,0,30.0,6,21,0.65625,0,0,0,0.22699999999999998,19,18,3328.0,705,61.671707999999995,1,19,14,0,4,0,0,21.0,0.0,0.0,0.0,35.04425,-85.309435,0,35.04421005,-85.30943297,0.002898550725,0.0,0.0,,110,110,15.0,1028,1028,HOLTZCLAW + CUMBERLAND,-85.27951999999999
104,10.1,Route #10A,INBOUND,,Route #10,,,Bus,650,17,MARKET/11TH,S,0,,,,,0.003076923077,0.0874776,0.07247474747,0,0,30.0,1,4,0.125,0,0,0,0.037000000000000005,0,1,812.0,36,3.1491936000000003,0,0,1,0,0,0,0,4.0,0.0,0.0,0.0,35.04425,-85.309435,0,35.04424415,-85.30943269,0.0,0.0,0.0,,27,27,2.0,17,17,MARKET + 11TH,-85.30944000000001
105,10.1,Route #10A,INBOUND,,Route #10,,,Bus,650,17,MARKET/11TH,S,0,,,,,0.003076923077,0.0874776,0.07247474747,0,0,30.0,1,4,0.125,0,0,0,0.037000000000000005,0,1,812.0,36,3.1491936000000003,0,0,1,0,0,0,0,4.0,0.0,0.0,0.0,35.04425,-85.309435,0,35.04424415,-85.30943269,0.0,0.0,0.0,,27,27,2.0,1028,1028,HOLTZCLAW + CUMBERLAND,-85.27951999999999
106,16.4,Route #16 In:16,INBOUND,,Route #16,,,Bus,620,17,MARKET/11TH,S,0,,,,,0.06318181818,0.0874776,0.08035243742,0,0,30.0,1,7,0.21875,0,0,0,0.217,0,8,702.0,34,2.9742384,1,0,7,0,1,0,0,4.0,0.0,0.0,0.0,35.04425,-85.309435,0,35.04421923,-85.30943505,0.0,0.0,0.0,,23,23,11.0,17,17,MARKET + 11TH,-85.30944000000001
107,16.4,Route #16 In:16,INBOUND,,Route #16,,,Bus,620,17,MARKET/11TH,S,0,,,,,0.06318181818,0.0874776,0.08035243742,0,0,30.0,1,7,0.21875,0,0,0,0.217,0,8,702.0,34,2.9742384,1,0,7,0,1,0,0,4.0,0.0,0.0,0.0,35.04425,-85.309435,0,35.04421923,-85.30943505,0.0,0.0,0.0,,23,23,11.0,1028,1028,HOLTZCLAW + CUMBERLAND,-85.27951999999999
108,19.0,Route #19,INBOUND,,Route #19,,,Bus,950,17,MARKET/11TH,S,0,,,,,0.0,0.0874776,0.05979166667,0,0,30.0,1,3,0.1,0,0,0,0.0,0,0,300.0,11,0.9622536,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,35.04425,-85.309435,0,35.04425,-85.309433,0.0,0.0,0.0,,10,10,1.0,17,17,MARKET + 11TH,-85.30944000000001
109,19.0,Route #19,INBOUND,,Route #19,,,Bus,950,17,MARKET/11TH,S,0,,,,,0.0,0.0874776,0.05979166667,0,0,30.0,1,3,0.1,0,0,0,0.0,0,0,300.0,11,0.9622536,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,35.04425,-85.309435,0,35.04425,-85.309433,0.0,0.0,0.0,,10,10,1.0,1028,1028,HOLTZCLAW + CUMBERLAND,-85.27951999999999
110,19.0,Route #19,OUTBOUND,,Route #19,,,Bus,220,1028,HOLTZCLAW/CUMBERLAND,N,0,,,,,0.01,0.210312,0.6142045454999999,0,0,30.0,4,12,0.4,0,0,0,0.05,0,2,600.0,94,19.769328,0,0,1,0,1,0,0,15.0,0.0,0.0,0.0,35.04425,-85.279522,0,35.0442529,-85.2795279,0.0,0.0,0.0,,20,20,2.0,17,17,MARKET + 11TH,-85.30944000000001
111,19.0,Route #19,OUTBOUND,,Route #19,,,Bus,220,1028,HOLTZCLAW/CUMBERLAND,N,0,,,,,0.01,0.210312,0.6142045454999999,0,0,30.0,4,12,0.4,0,0,0,0.05,0,2,600.0,94,19.769328,0,0,1,0,1,0,0,15.0,0.0,0.0,0.0,35.04425,-85.279522,0,35.0442529,-85.2795279,0.0,0.0,0.0,,20,20,2.0,1028,1028,HOLTZCLAW + CUMBERLAND,-85.27951999999999
112,34.0,Route #34,INBOUND,,Route #34,,,Bus,120,17,MARKET/11TH,S,0,,,,,0.0,0.0874776,0.1195833333,0,0,,2,5,,0,0,0,0.0,0,0,,11,0.9622536,0,0,0,0,0,0,0,,0.0,0.0,0.0,35.04425,-85.309435,0,35.04425,-85.309433,0.0,0.0,0.0,,5,5,1.0,17,17,MARKET + 11TH,-85.30944000000001
113,34.0,Route #34,INBOUND,,Route #34,,,Bus,120,17,MARKET/11TH,S,0,,,,,0.0,0.0874776,0.1195833333,0,0,,2,5,,0,0,0,0.0,0,0,,11,0.9622536,0,0,0,0,0,0,0,,0.0,0.0,0.0,35.04425,-85.309435,0,35.04425,-85.309433,0.0,0.0,0.0,,5,5,1.0,1028,1028,HOLTZCLAW + CUMBERLAND,-85.27951999999999
114,1.4,Route #1 am HC:1,OUTBOUND,,Route #1,,,Bus,250,22,MARKET/17TH,S,0,,,,,0.0,0.21396959999999998,0.6439365672,0,0,30.0,4,21,0.65625,0,0,0,0.022000000000000002,1,2,4058.0,649,138.86627040000002,0,1,1,0,2,0,0,15.0,0.0,0.0,0.0,35.03465,-85.30826,0,35.034649,-85.308258,0.004592422503,0.0,0.0,,134,134,1.0,22,22,MARKET + 17TH,-85.30826
115,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,1140,22,MARKET/17TH,S,0,,,,,0.0,0.21396959999999998,0.4321022727,0,0,30.0,3,6,0.2,0,0,0,0.0,0,0,120.0,13,2.7816047999999998,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,35.03465,-85.30826,0,35.034649,-85.308258,0.0,0.0,0.0,,4,4,1.0,22,22,MARKET + 17TH,-85.30826
116,2.0,Route #2,INBOUND,,Route #2,,,Bus,40,732,MARKET/CHAMBLISS,S,0,,,,,0.0,0.21336,0.17976373910000001,0,0,31.0,1,5,0.15625,0,0,0,0.0,0,0,1880.0,80,17.0688,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,35.07031,-85.308768,0,35.070309,-85.308769,0.0,0.0,0.0,,59,59,0.0,230,230,STUART + CHAMBERLAIN,-85.24622
117,2.0,Route #2,INBOUND,,Route #2,,,Bus,40,732,MARKET/CHAMBLISS,S,0,,,,,0.0,0.21336,0.17976373910000001,0,0,31.0,1,5,0.15625,0,0,0,0.0,0,0,1880.0,80,17.0688,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,35.07031,-85.308768,0,35.070309,-85.308769,0.0,0.0,0.0,,59,59,0.0,732,732,MARKET + CHAMBLISS,-85.30877
118,2.0,Route #2,INBOUND,,Route #2,,,Bus,80,1839,MANUFACTURERS RD/CHEROKEE BLVD,W,0,,,,,0.0,2.670347634,2.9495570110000005,0,0,31.0,1,7,0.21875,0,0,0,0.10099999999999999,2,4,1880.0,105,280.0642608,0,2,3,0,1,0,0,5.0,0.0,0.0,0.0,35.06353,-85.310029,0,35.06353,-85.310028,0.0,0.0,0.0,,59,59,0.0,1839,1839,MANUFACTURERS RD + CHEROKEE BLVD,-85.31003
119,2.0,Route #2,INBOUND,,Route #2,,,Bus,110,1837,4TH STREET/MARKET STREET-IB,E,0,,,,,0.002181818182,0.1944624,0.21913841809999998,0,0,31.0,1,7,0.21875,0,0,0,0.033,4,2,1880.0,107,20.8074768,0,4,2,0,0,0,0,5.0,0.0,0.0,0.0,35.05222,-85.309839,0,35.05221956,-85.30983895,0.0,0.0,0.0,,59,59,0.0,503,503,4TH + WALNUT,-85.30766
120,2.0,Route #2,INBOUND,,Route #2,,,Bus,110,1837,4TH STREET/MARKET STREET-IB,E,0,,,,,0.002181818182,0.1944624,0.21913841809999998,0,0,31.0,1,7,0.21875,0,0,0,0.033,4,2,1880.0,107,20.8074768,0,4,2,0,0,0,0,5.0,0.0,0.0,0.0,35.05222,-85.309839,0,35.05221956,-85.30983895,0.0,0.0,0.0,,59,59,0.0,1837,1837,4TH STREET+ MARKET STREET-IB,-85.30984000000001
121,2.0,Route #2,INBOUND,,Route #2,,,Bus,220,807,HOUSTON/10TH,S,0,,,,,0.0,0.1237488,0.09611742424,0,0,32.0,1,3,0.09375,0,0,0,0.0,0,0,128.0,5,0.618744,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,35.04363,-85.306208,0,35.043628999999996,-85.306206,0.0,0.0,0.0,,4,4,1.0,807,807,HOUSTON + 10TH,-85.30621
122,4.0,Route #4,INBOUND,,Route #4,,,Bus,1340,807,HOUSTON/10TH,S,0,,,,,0.0032258064520000003,0.1237488,0.1593599034,0,0,30.0,2,5,0.15625,0,0,0,0.027999999999999997,0,3,2120.0,143,17.696078399999998,0,0,3,0,0,0,0,6.0,0.0,0.0,0.0,35.04363,-85.306208,0,35.04361484,-85.30619787,0.01173222912,0.0,0.0,,69,69,6.0,807,807,HOUSTON + 10TH,-85.30621
123,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,220,807,HOUSTON/10TH,S,0,,,,,0.0,0.1237488,0.6585385982999999,0,0,30.0,8,25,0.78125,0,0,0,0.016,2,2,5532.0,1533,189.7069104,0,2,0,0,2,0,0,27.0,0.0,0.0,0.0,35.04363,-85.306208,0,35.043628999999996,-85.306206,0.014655380390000002,0.0,0.0,,179,179,1.0,807,807,HOUSTON + 10TH,-85.30621
124,7.0,Route #7,OUTBOUND,,Route #7,,,Bus,100,807,HOUSTON/10TH,S,0,,,,,0.0,0.13563599999999998,0.11418621699999999,0,0,30.0,1,6,0.1875,0,0,0,0.0,0,0,938.0,42,5.696712000000001,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,35.04363,-85.306208,0,35.043628999999996,-85.306206,0.0,0.0,0.0,,31,31,1.0,807,807,HOUSTON + 10TH,-85.30621
125,10.1,Route #10A,INBOUND,,Route #10,,,Bus,690,807,HOUSTON/10TH,S,0,,,,,0.0,0.1237488,0.09967732884,0,0,30.0,1,4,0.125,0,0,0,0.0,0,0,812.0,35,4.331208,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,35.04363,-85.306208,0,35.043628999999996,-85.306206,0.0,0.0,0.0,,27,27,1.0,807,807,HOUSTON + 10TH,-85.30621
126,16.4,Route #16 In:16,INBOUND,,Route #16,,,Bus,660,807,HOUSTON/10TH,S,0,,,,,0.0,0.1237488,0.09026679842,0,0,30.0,1,5,0.15625,0,0,0,0.0,0,0,702.0,27,3.3412176,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,35.04363,-85.306208,0,35.043628999999996,-85.306206,0.0,0.0,0.0,,23,23,1.0,807,807,HOUSTON + 10TH,-85.30621
127,19.0,Route #19,INBOUND,,Route #19,,,Bus,990,807,HOUSTON/10TH,S,0,,,,,0.0,0.1237488,0.08458333332999998,0,0,30.0,1,3,0.1,0,0,0,0.0,0,0,300.0,11,1.3612368000000001,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,35.04363,-85.306208,0,35.043628999999996,-85.306206,0.0,0.0,0.0,,10,10,1.0,807,807,HOUSTON + 10TH,-85.30621
128,2.0,Route #2,INBOUND,,Route #2,,,Bus,270,1872,MARKET/6TH,S,0,,,,,,,,0,0,31.0,1,5,0.15625,0,0,0,0.4,22,46,1752.0,97,,2,121,27,0,2,0,0,5.0,0.0,0.0,0.0,35.04977,-85.30965,0,35.05000607,-85.30962811,0.0,0.0,0.0,,55,55,86.0,1360,1360,3RD + CSAS,-85.29534
129,2.0,Route #2,INBOUND,,Route #2,,,Bus,270,1872,MARKET/6TH,S,0,,,,,,,,0,0,31.0,1,5,0.15625,0,0,0,0.4,22,46,1752.0,97,,2,121,27,0,2,0,0,5.0,0.0,0.0,0.0,35.04977,-85.30965,0,35.05000607,-85.30962811,0.0,0.0,0.0,,55,55,86.0,1872,1872,MARKET + 6TH,-85.30965
