ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,DIRECTION_NAME_ALT,SERVICE_CODE,SERVICE_TYPE,SERVICE_CLASS,SERVICE_MODE,SORT_ORDER,STOP_ID,STOP,TRAVEL_DIRECTION,TIMEPOINT,CITY,COUNTY,TAZ,CENSUS_TRACT,AVG_DWELL_TIME,AVG_SEGMENT_MILES,AVG_PASSENGER_MILES,AVG_PASSENGERS_ON,AVG_PASSENGERS_OFF,AVG_VEHICLE_SEATS,AVG_LOAD,MAX_LOAD,MAX_LOAD_P,AVG_WHEELCHAIR,AVG_BICYCLE,AVG_KNEEL,AVG_SERVICED,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,SUM_VEHICLE_SEATS,SUM_LOAD,SUM_PASSENGER_MILES,SUM_WHEELCHAIR,SUM_FON,SUM_FOFF,SUM_RON,SUM_ROFF,SUM_BICYCLE,SUM_KNEEL,AVG_LOAD_P,TRIPS_EARLY,TRIPS_LATE,TRIPS_ONTIME,Latitude,Longitude,SUM_TRAFFIC_PRIORITY,LAT_ACTUAL,LON_ACTUAL,LOAD_DURATION_ALT,LOAD_DURATION,ONTIME,STOP_KEY,TRIPS_COUNT,TRIPS_GROSS,ACTUAL_DIST
19,Route #19,INBOUND,,Route #19,,,Bus,710,359,HOLZCLAW/CLEVELAND,S,0,,,,,0.01157894737,0.2767584,0.6018939394,0,0,30,3,10,0.3333333333,0,0,0,0.05,2,0,600,70,19.373088,0,2,0,0,0,0,0,11,0,0,0,35.046412,-85.278505,0,35.04641042,-85.27850542,0,0,0,,20,20,1
19,Route #19,INBOUND,,Route #19,,,Bus,720,712,HOLTZCLAW/3RD,S,0,,,,,0.006315789474,0.1210056,0.2669223485,0,0,30,3,10,0.3333333333,0,0,0,0.05,1,0,600,71,8.5913976,0,1,0,0,0,0,0,11,0,0,0,35.044167,-85.279777,0,35.04415695,-85.27978521,0,0,0,,20,20,4
19,Route #19,INBOUND,,Route #19,,,Bus,730,273,3RD/FIELD HOUSE,W,0,,,,,0,0.5782056,1.275445076,0,0,30,3,10,0.3333333333,0,0,0,0,0,0,600,71,41.0525976,0,0,0,0,0,0,0,11,0,0,0,35.04429,-85.280745,0,35.044289,-85.280746,0,0,0,,20,20,0
19,Route #19,INBOUND,,Route #19,,,Bus,740,275,3RD/ONEAL,W,0,,,,,0,0.126492,0.2790246212,0,0,30,3,10,0.3333333333,0,0,0,0,0,0,600,71,8.980932,0,0,0,0,0,0,0,11,0,0,0,35.046392,-85.286468,0,35.046391,-85.286469,0,0,0,,20,20,0
19,Route #19,INBOUND,,Route #19,,,Bus,750,276,3RD/CENTRAL,W,0,,,,,0.007894736842,0.2627376,0.5714015152,0,0,30,3,9,0.3,0,0,0,0.2,2,3,600,70,18.391632,0,2,2,0,1,0,0,11,0,0,0,35.046842,-85.28774,0,35.04684358,-85.28775621,0,0,0,,20,20,5
19,Route #19,INBOUND,,Route #19,,,Bus,760,277,3RD/WIEHL,W,0,,,,,0.03105263158,0.1328928,0.2807575758,0,0,30,3,9,0.3,0,0,0,0.15,1,3,600,68,9.0367104,0,1,1,0,2,0,0,11,0,0,0,35.047818,-85.290362,0,35.04782911,-85.29041611,0,0,0,,20,20,17
19,Route #19,INBOUND,,Route #19,,,Bus,770,278,3RD/HAMPTON,W,0,,,,,0.01894736842,0.1307592,0.2884375,0,0,30,3,8,0.2666666667,0,0,0,0.15,4,1,600,71,9.2839032,0,4,1,0,0,0,0,11,0,0,0,35.048288,-85.291697,0,35.04828747,-85.29169137,0,0,0,,20,20,2
19,Route #19,INBOUND,,Route #19,,,Bus,780,100193,3rdPal,X,-1,,,,,0.1731578947,,,0,0,30,3,8,0.2666666667,0,0,0,0,0,0,600,71,,0,0,0,0,0,0,0,11,,,,35.048743,-85.293085,0,35.04906832,-85.29358547,0,0,,,20,20,191
19,Route #19,INBOUND,,Route #19,,,Bus,790,279,3RD/PALMETTO,W,0,,,,,0.005263157895,0.1484376,0.3228219697,0,0,30,3,8,0.2666666667,0,0,0,0.05,0,1,600,70,10.390632,0,0,0,0,1,0,0,11,0,0,0,35.048733,-85.293017,0,35.04873337,-85.29301779,0,0,0,,20,20,0
19,Route #19,INBOUND,,Route #19,,,Bus,800,280,3RD/COLLINS,W,0,,,,,0,0.09906,0.2123579545,0,0,30,3,8,0.2666666667,0,0,0,0.05,0,1,600,69,6.83514,0,0,0,0,1,0,0,11,0,0,0,35.049535,-85.29432,0,35.049534,-85.294319,0,0,0,,20,20,0
19,Route #19,INBOUND,,Route #19,,,Bus,810,281,3RD/CSAS,W,0,,,,,0.005263157895,0.408432,0.8755681818,0,0,30,3,8,0.2666666667,0,0,0,0.1,1,1,600,69,28.181808,0,1,0,0,1,0,0,11,0,0,0,35.049897,-85.295305,0,35.04988921,-85.29528895,0,0,0,,20,20,6
19,Route #19,INBOUND,,Route #19,,,Bus,820,282,3RD/MABEL,E,0,,,,,0,0.2066544,0.4301704545,0,0,30,3,8,0.2666666667,0,0,0,0.05,0,2,600,67,13.8458448,0,0,2,0,0,0,0,11,0,0,0,35.051288,-85.299295,0,35.051289,-85.299294,0,0,0,,20,20,0
19,Route #19,INBOUND,,Route #19,,,Bus,830,283,3RD/HOUSTON,N,0,,,,,0.009473684211,0.1322832,0.2753598485,0,0,30,3,8,0.2666666667,0,0,0,0.05,1,1,600,67,8.8629744,0,1,1,0,0,0,0,11,0,0,0,35.051912,-85.301298,0,35.05191405,-85.30129358,0,0,0,,20,20,2
19,Route #19,INBOUND,,Route #19,,,Bus,840,284,3RD/LINDSAY,W,0,,,,,0,0.283464,0.5900568182,0,0,30,3,8,0.2666666667,0,0,0,0,0,0,600,67,18.992088,0,0,0,0,0,0,0,11,0,0,0,35.052515,-85.302427,0,35.052513,-85.302429,0,0,0,,20,20,1
19,Route #19,INBOUND,,Route #19,,,Bus,850,285,3RD/HIGH,W,0,,,,,0,0.1167384,0.2430018939,0,0,30,3,8,0.2666666667,0,0,0,0,0,0,600,67,7.8214728,0,0,0,0,0,0,0,11,0,0,0,35.053513,-85.305272,0,35.053513,-85.305275,0,0,0,,20,20,1
19,Route #19,INBOUND,,Route #19,,,Bus,860,713,3RD/LOOKOUT,W,0,,,,,0.001052631579,0.0725424,0.14875,0,0,30,3,7,0.2333333333,0,0,0,0.05,0,1,600,66,4.7877984,0,0,0,0,1,0,0,11,0,0,0,35.053588,-85.306543,0,35.05359079,-85.306582,0,0,0,,20,20,12
19,Route #19,INBOUND,,Route #19,,,Bus,870,286,3RD/WALNUT,W,0,,,,,0,0.3084576,0.5941666667,0,0,30,3,6,0.2,0,0,0,0.1,0,4,600,62,19.1243712,0,0,1,0,3,0,0,10,0,0,0,35.053568,-85.307337,0,35.05357,-85.307335,0,0,0,,20,20,1
19,Route #19,INBOUND,,Route #19,,,Bus,880,100133,Mkt 4th,X,-1,,,,,1.345555556,,,0,0,30,3,6,0.2,0,0,0,0,0,0,600,62,,0,0,0,0,0,0,0,10,4,3,11,35.05266,-85.309722,0,35.05216256,-85.30979056,0,0,0.611,,20,20,183
19,Route #19,INBOUND,,Route #19,,,Bus,890,1351,MARKET/4TH,N,0,,,,,0.5011111111,0.2343912,0.473342803,0,0,30,3,6,0.2,0,0,0,0.1,9,6,600,65,15.235428,0,9,4,0,2,0,0,10,0,0,0,35.052658,-85.309722,0,35.05264617,-85.30972389,0,0,0,,20,20,4
19,Route #19,INBOUND,,Route #19,,,Bus,900,12,MARKET/FAMILY DOLLAR,S,0,,,,,0.01352941176,0.211836,0.250094697,0,1,30,1,6,0.2,0,0,0,0.4,0,27,600,38,8.049768,0,0,14,0,17,0,0,6,0,0,0,35.050703,-85.309532,0,35.05069112,-85.30953965,0,0,0,,20,20,5
19,Route #19,INBOUND,,Route #19,,,Bus,910,1555,MARKET/6TH,W,0,,,,,0.1782352941,0.0786384,0.06352272727,0,0,30,1,4,0.1333333333,0,0,0,0.3,3,15,600,26,2.0445984,1,3,11,0,4,0,0,4,0,0,0,35.048828,-85.309547,0,35.04884618,-85.30956247,0,0,0,,20,20,8
19,Route #19,INBOUND,,Route #19,,,Bus,920,1579,MARKET/FIRST TENNESSEE BANK(7TH),S,0,,,,,0.05705882353,0.2420112,0.1804545455,0,0,30,1,4,0.1333333333,0,0,0,0.1,0,2,600,24,5.8082688,0,0,2,0,0,0,0,4,0,0,0,35.04812,-85.309547,0,35.04812676,-85.30954441,0,0,0,,20,20,3
19,Route #19,INBOUND,,Route #19,,,Bus,930,1354,MARKET/M.L.KING BLVD,S,0,,,,,0,0.1274064,0.095,0,0,30,1,4,0.1333333333,0,0,0,0,0,0,600,24,3.0577536,0,0,0,0,0,0,0,4,0,0,0,35.045983,-85.309515,0,35.045982,-85.309517,0,0,0,,20,20,1
19,Route #19,INBOUND,,Route #19,,,Bus,940,1353,MARKET/EPB,S,0,,,,,0.08375,0.1475232,0.1008333333,0,0,30,1,3,0.1,0,0,0,0.1,0,1,300,11,1.6227552,0,0,1,0,0,0,0,3,0,0,0,35.045383,-85.309452,0,35.04538113,-85.30945563,0,0,0,,10,10,1
19,Route #19,INBOUND,,Route #19,,,Bus,950,17,MARKET/11TH,S,0,,,,,0,0.0874776,0.05979166667,0,0,30,1,3,0.1,0,0,0,0,0,0,300,11,0.9622536,0,0,0,0,0,0,0,3,0,0,0,35.04425,-85.309435,0,35.04425,-85.309433,0,0,0,,10,10,1
19,Route #19,INBOUND,,Route #19,,,Bus,960,742,MARKET/TVA,S,0,,,,,0,0.199644,0.1364583333,0,0,30,1,3,0.1,0,0,0,0,0,0,300,11,2.196084,0,0,0,0,0,0,0,3,0,0,0,35.043472,-85.309435,0,35.043472,-85.309433,0,0,0,,10,10,1
19,Route #19,INBOUND,,Route #19,,,Bus,970,805,HOUSTON/WAREHOUSE ROW,E,0,,,,,0.065,0.1801368,0.123125,0,0,30,1,3,0.1,0,0,0,0,0,0,300,11,1.9815048,0,0,0,0,0,0,0,3,0,0,0,35.042185,-85.308418,0,35.04216938,-85.30842,0,0,0,,10,10,6
19,Route #19,INBOUND,,Route #19,,,Bus,980,806,HOUSTON/11TH,N,0,,,,,0.01625,0.118872,0.08125,0,0,30,1,3,0.1,0,0,0,0,0,0,300,11,1.307592,0,0,0,0,0,0,0,3,0,0,0,35.042653,-85.306685,0,35.04266825,-85.30668225,0,0,0,,10,10,6
19,Route #19,INBOUND,,Route #19,,,Bus,990,807,HOUSTON/10TH,S,0,,,,,0,0.1237488,0.08458333333,0,0,30,1,3,0.1,0,0,0,0,0,0,300,11,1.3612368,0,0,0,0,0,0,0,3,0,0,0,35.04363,-85.306208,0,35.043629,-85.306206,0,0,0,,10,10,1
19,Route #19,INBOUND,,Route #19,,,Bus,1000,1475,HOUSTON/M.L. KING BLVD,N,0,,,,,0,2.9788104,1.665852273,0,0,30,0,3,0.1,0,0,0,0.1,3,5,300,9,26.8092936,0,3,2,0,5,0,0,3,0,0,0,35.044533,-85.305637,0,35.044533,-85.305634,0,0,0,,10,10,1
19,Route #19,INBOUND,,Route #19,,,Bus,1010,505,RIVERSIDE/RIVER PARK,E,0,,,,,0,1.3432536,0.7511931818,0,0,30,0,3,0.1,0,0,0,0,0,0,300,9,12.0892824,0,0,0,0,0,0,0,3,0,0,0,35.056017,-85.28108,0,35.056019,-85.281082,0,0,0,,10,10,1
19,Route #19,INBOUND,,Route #19,,,Bus,1020,100069,Sho CAR0,X,-1,,,,,,,,0,0,30,0,3,0.1,0,0,0,0,0,0,300,9,,0,0,0,0,0,0,0,3,,,,35.055919,-85.268741,0,35.05618975,-85.269003,0,0,,,10,10,126
19,Route #19,INBOUND,,Route #19,,,Bus,1030,690,SHOLAR/CARTA,N,0,,,,,,,,0,0,30,0,3,0.1,0,0,0,0.1,0,1,300,8,,0,0,0,0,0,0,0,2,0,0,0,35.055877,-85.268777,0,35.055878,-85.268776,0,0,0,,10,10,0
19,Route #19,INBOUND,,Route #19,,,Bus,1040,795,BROAD/10TH,S,0,,,,,0.03666666667,0.1155192,0.07178030303,0,0,30,1,4,0.1333333333,0,0,0,0.2,0,2,300,10,1.155192,0,0,1,0,1,0,0,3,0,0,0,35.04503,-85.310325,0,35.04481278,-85.310342,0,0,0,,10,10,80
19,Route #19,INBOUND,,Route #19,,,Bus,1050,493,BROAD/11TH,S,0,,,,,0,0.1133856,0.07045454545,0,0,30,1,4,0.1333333333,0,0,0,0,0,0,300,10,1.133856,0,0,0,0,0,0,0,3,0,0,0,35.044083,-85.310532,0,35.044083,-85.310532,0,0,0,,10,10,0
19,Route #19,INBOUND,,Route #19,,,Bus,1060,427,BROAD/TVA #1,S,0,,,,,0,0.2307336,0.1290340909,0,0,30,0,4,0.1333333333,0,0,0,0.1,0,1,300,9,2.0766024,0,0,1,0,0,0,0,3,0,0,0,35.043133,-85.310325,0,35.043133,-85.310326,0,0,0,,10,10,0
19,Route #19,INBOUND,,Route #19,,,Bus,1070,495,12TH/MARKET,E,0,,,,,0,0.1408176,0.07875,0,0,30,0,4,0.1333333333,0,0,0,0.1,1,1,300,9,1.2673584,0,1,1,0,0,0,0,3,0,0,0,35.041823,-85.30899,0,35.041824,-85.30899,0,0,0,,10,10,0
19,Route #19,INBOUND,,Route #19,,,Bus,1080,1560,MARKET/WAREHOUSE ROW,N,0,,,,,0.7866666667,0.0896112,0.05011363636,0,0,30,0,4,0.1333333333,0,0,0,0,0,0,300,9,0.8065008,0,0,0,0,0,0,0,3,0,0,0,35.04288,-85.309102,0,35.04294122,-85.30911856,0,0,0,,10,10,23
19,Route #19,INBOUND,,Route #19,,,Bus,1090,163,MARKET/11TH  PATTEN TOWERS,N,0,,,,,0.1744444444,0.1938528,0.1686363636,0,0,30,1,4,0.1333333333,0,0,0,0.3,5,0,300,14,2.7139392,0,5,0,0,0,0,0,4,0,0,0,35.043448,-85.309277,0,35.04381444,-85.30929278,0,0,0,,10,10,134
19,Route #19,INBOUND,,Route #19,,,Bus,1100,100043,10th Mkt,X,-1,,,,,,,,0,0,30,1,4,0.1333333333,0,0,0,0,0,0,300,14,,0,0,0,0,0,0,0,4,0,1,8,35.045045,-85.309308,0,35.04502278,-85.309378,0,0,0.889,,10,10,22
19,Route #19,INBOUND,,Route #19,,,Bus,1110,164,MARKET/MILLER PK,W,0,,,,,,,,0,0,30,1,4,0.1333333333,0,0,0,0.1,1,0,300,15,,0,5,0,0,0,0,0,5,0,0,0,35.045045,-85.309308,0,35.04428689,-85.309345,0,0,0,,10,10,277
19,Route #19,OUTBOUND,,Route #19,,,Bus,10,100043,10th Mkt,X,-1,,,,,,,,0,0,30,1,4,0.1333333333,0,0,0,0,0,0,600,25,,0,0,0,0,0,0,0,4,6,5,8,35.045045,-85.309308,0,35.04594168,-85.30937121,0,0,0.421,,20,20,328
19,Route #19,OUTBOUND,,Route #19,,,Bus,20,164,MARKET/MILLER PK,W,0,,,,,,0.1328928,0.1114772727,0,0,30,1,4,0.1333333333,0,0,0,0.05,2,0,600,27,3.5881056,0,2,0,0,0,0,0,4,0,0,0,35.045045,-85.309308,0,35.04512545,-85.30932209,0,0,0,,20,20,30
19,Route #19,OUTBOUND,,Route #19,,,Bus,30,165,MARKET/M.L.KING,N,0,,,,,0.04055555556,0.158496,0.2314393939,1,0,30,2,8,0.2666666667,0,0,0,0.4,20,0,600,47,7.449312,0,16,0,0,0,0,0,7,0,0,0,35.046062,-85.30934,0,35.04607272,-85.30934828,0,0,0,,20,20,5
19,Route #19,OUTBOUND,,Route #19,,,Bus,40,1361,MARKET/8TH - SUNTRUST BANK SHELTER,N,0,,,,,0.0165,0.230124,0.4432765152,0,0,30,3,11,0.3666666667,0,0,0,0.2,16,1,600,62,14.267688,0,16,1,0,0,0,0,10,0,0,0,35.047342,-85.309403,0,35.04734635,-85.3094101,0,0,0,,20,20,3
19,Route #19,OUTBOUND,,Route #19,,,Bus,50,1589,MARKET/6TH - COURTS BUILDING,N,0,,,,,0.6075,0.1728216,0.590625,2,0,30,5,12,0.4,0,0,0,0.75,49,1,600,110,19.010376,1,49,1,0,0,0,0,18,0,0,0,35.049317,-85.309498,0,35.0492581,-85.3095204,0,0,0,,20,20,23
19,Route #19,OUTBOUND,,Route #19,,,Bus,60,166,MARKET/5TH,N,0,,,,,0.0415,0.1609344,0.52,0,0,30,5,12,0.4,0,0,0,0.1,1,7,600,104,16.7371776,0,1,4,0,0,0,0,17,0,0,0,35.05072,-85.309452,0,35.0507414,-85.3094595,0,0,0,,20,20,8
19,Route #19,OUTBOUND,,Route #19,,,Bus,70,167,MARKET/4TH,S,0,,,,,0.0075,0.1801368,0.5876420455,0,0,30,5,12,0.4,0,0,0,0.05,1,0,600,105,18.914364,0,1,0,0,0,0,0,17,0,0,0,35.052122,-85.309547,0,35.0521202,-85.3095497,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,80,503,4TH/WALNUT,E,0,,,,,0,0.0932688,0.3042613636,0,0,30,5,12,0.4,0,0,0,0,0,0,600,105,9.793224,0,0,0,0,0,0,0,17,0,0,0,35.052218,-85.307655,0,35.052219,-85.307655,0,0,0,,20,20,0
19,Route #19,OUTBOUND,,Route #19,,,Bus,90,169,4TH/LOOKOUT,E,0,,,,,0,0.0886968,0.2893465909,0,0,30,5,12,0.4,0,0,0,0,0,0,600,105,9.313164,0,0,0,0,0,0,0,17,0,0,0,35.052153,-85.306638,0,35.052155,-85.306641,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,100,170,4TH/HIGH,E,0,,,,,0,0.2307336,0.7526988636,0,0,30,5,12,0.4,0,0,0,0,0,0,600,105,24.227028,0,0,0,0,0,0,0,17,0,0,0,35.052095,-85.305668,0,35.052094,-85.305672,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,110,171,4TH/LINDSAY,W,0,,,,,0,0.1533144,0.5001420455,0,0,30,5,12,0.4,0,0,0,0,0,0,600,105,16.098012,0,0,0,0,0,0,0,17,0,0,0,35.051825,-85.303205,0,35.051826,-85.303207,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,120,172,4TH/HOUSTON,E,0,,,,,0.0075,0.5635752,1.785965909,0,0,30,5,12,0.4,0,0,0,0.15,0,3,600,102,57.4846704,0,0,3,0,0,0,0,17,0,0,0,35.0513,-85.301885,0,35.05130495,-85.3018838,0,0,0,,20,20,2
19,Route #19,OUTBOUND,,Route #19,,,Bus,130,174,3RD/SISKIN,E,0,,,,,0,0.09144,0.2897727273,0,0,30,5,12,0.4,0,0,0,0,0,0,600,102,9.32688,0,0,0,0,0,0,0,17,0,0,0,35.05006,-85.296195,0,35.05006,-85.296196,0,0,0,,20,20,0
19,Route #19,OUTBOUND,,Route #19,,,Bus,140,1360,3RD/CSAS,E,0,,,,,0,0.0829056,0.2627272727,0,0,30,5,12,0.4,0,0,0,0,0,0,600,102,8.4563712,0,0,0,0,0,0,0,17,0,0,0,35.049773,-85.295337,0,35.049774,-85.295334,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,150,175,3RD/COLLINS,S,0,,,,,0,0.1551432,0.4916477273,0,0,30,5,12,0.4,0,0,0,0,0,0,600,102,15.8246064,0,0,0,0,0,0,0,17,0,0,0,35.04963,-85.294607,0,35.049629,-85.294609,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,160,1369,3RD/PALMETTO,E,0,,,,,0,0.1213104,0.3844318182,0,0,30,5,12,0.4,0,0,0,0,0,0,600,102,12.3736608,0,0,0,0,0,0,0,17,0,0,0,35.048745,-85.293303,0,35.048744,-85.293304,0,0,0,,20,20,0
19,Route #19,OUTBOUND,,Route #19,,,Bus,170,176,3RD/HAMPTON,E,0,,,,,0.0375,0.1353312,0.4204545455,0,0,30,5,12,0.4,0,0,0,0.25,2,4,600,100,13.53312,0,2,2,0,2,0,0,16,0,0,0,35.048327,-85.292078,0,35.0483139,-85.2920413,0,0,0,,20,20,12
19,Route #19,OUTBOUND,,Route #19,,,Bus,180,177,3RD/WIEHL,E,0,,,,,0.044,0.2185416,0.6789772727,0,0,30,5,12,0.4,0,0,0,0.1,2,2,600,100,21.85416,0,2,1,0,1,0,0,16,0,0,0,35.047812,-85.290743,0,35.04781205,-85.290741,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,190,178,3RD/CENTRAL,E,0,,,,,0.0205,0.1511808,0.4509090909,0,0,30,4,12,0.4,0,0,0,0.15,0,4,600,96,14.5133568,0,0,4,0,0,0,0,16,0,0,0,35.046953,-85.288567,0,35.0469491,-85.28855475,0,0,0,,20,20,4
19,Route #19,OUTBOUND,,Route #19,,,Bus,200,179,3RD/ONEAL,S,0,,,,,0.011,0.6544056,1.972149621,0,0,30,4,12,0.4,0,0,0,0.05,1,0,600,97,63.4773432,0,1,0,0,0,0,0,16,0,0,0,35.046392,-85.287057,0,35.04639155,-85.28705255,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,210,181,3RD/WARNER PARK,E,0,,,,,0.0185,0.1164336,0.3472727273,0,0,30,4,12,0.4,0,0,0,0.05,0,1,600,96,11.1776256,0,0,1,0,0,0,0,16,0,0,0,35.043972,-85.28054,0,35.04396935,-85.28051865,0,0,0,,20,20,6
19,Route #19,OUTBOUND,,Route #19,,,Bus,220,1028,HOLTZCLAW/CUMBERLAND,N,0,,,,,0.01,0.210312,0.6142045455,0,0,30,4,12,0.4,0,0,0,0.05,0,2,600,94,19.769328,0,0,1,0,1,0,0,15,0,0,0,35.04425,-85.279522,0,35.0442529,-85.2795279,0,0,0,,20,20,2
19,Route #19,OUTBOUND,,Route #19,,,Bus,230,612,HOLTZCLAW/CLEVELAND,N,0,,,,,0.006,0.1472184,0.4207954545,0,0,30,4,12,0.4,0,0,0,0.05,0,2,600,92,13.5440928,0,0,2,0,0,0,0,15,0,0,0,35.045995,-85.278617,0,35.04600085,-85.27861645,0,0,0,,20,20,2
19,Route #19,OUTBOUND,,Route #19,,,Bus,240,1575,HOLTZCLAW/CIRCLE,N,0,,,,,0,0.1743456,0.4875,0,0,30,4,11,0.3666666667,0,0,0,0.1,0,2,600,90,15.691104,0,0,1,0,1,0,0,15,0,0,0,35.047207,-85.27798,0,35.047207,-85.277977,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,250,1029,HOLTZCLAW/CITICO,N,0,,,,,0.0175,0.9073896,2.509024621,0,0,30,4,11,0.3666666667,0,0,0,0.2,2,3,600,89,80.7576744,0,2,0,0,3,0,0,14,0,0,0,35.04863,-85.277138,0,35.0486584,-85.27713035,0,0,0,,20,20,11
19,Route #19,OUTBOUND,,Route #19,,,Bus,260,614,HOLTZCLAW/WILSON,E,0,,,,,0,0.1999488,0.5528787879,0,0,30,4,11,0.3666666667,0,0,0,0,0,0,600,89,17.7954432,0,0,0,0,0,0,0,14,0,0,0,35.054573,-85.270763,0,35.054573,-85.27076,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,270,100044,Holt Wil,X,-1,,,,,0.507,,,0,0,30,4,11,0.3666666667,0,0,0,0,0,0,600,89,,0,0,0,0,0,0,0,14,0,3,17,35.055386,-85.268968,0,35.0553089,-85.26822245,0,0,0.85,,20,20,225
19,Route #19,OUTBOUND,,Route #19,,,Bus,280,615,HOLTZCLAW/WILCOX,N,0,,,,,0,0.4005072,1.107443182,0,0,30,4,11,0.3666666667,0,0,0,0,0,0,600,89,35.6451408,0,0,0,0,0,0,0,14,0,0,0,35.055385,-85.268968,0,35.055386,-85.268967,0,0,0,,20,20,0
19,Route #19,OUTBOUND,,Route #19,,,Bus,290,616,WILCOX/OKNOB,E,0,,,,,0.0035,0.096012,0.2595170455,0,0,30,4,11,0.3666666667,0,0,0,0.15,1,3,600,87,8.353044,0,1,3,0,0,0,0,14,0,0,0,35.054122,-85.26501,0,35.05412205,-85.2650055,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,300,617,WILCOX/ROANOKE,E,0,,,,,0.03,0.2919984,0.7348295455,0,0,30,4,11,0.3666666667,0,0,0,0.15,0,6,600,81,23.6518704,0,0,1,0,3,0,0,13,0,0,0,35.053755,-85.264057,0,35.05375565,-85.2640515,0,0,0,,20,20,2
19,Route #19,OUTBOUND,,Route #19,,,Bus,310,619,WILCOX/DODSON,E,0,,,,,0.0125,0.2243328,0.5366666667,0,0,30,3,11,0.3666666667,0,0,0,0.2,0,4,600,77,17.2736256,0,0,1,0,3,0,0,12,0,0,0,35.05267,-85.261132,0,35.05267795,-85.26114705,0,0,0,,20,20,5
19,Route #19,OUTBOUND,,Route #19,,,Bus,320,1515,WILCOX/ARLINGTON,E,0,,,,,0,0.111252,0.2661458333,0,0,30,3,11,0.3666666667,0,0,0,0,0,0,600,77,8.566404,0,0,0,0,0,0,0,12,0,0,0,35.052313,-85.258763,0,35.052315,-85.258766,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,330,621,WILCOX/WHEELER,E,0,,,,,0,0.51816,1.255681818,0,0,30,3,10,0.3333333333,0,0,0,0.15,4,3,600,78,40.41648,0,4,1,0,1,0,0,13,0,0,0,35.052055,-85.257603,0,35.052055,-85.257607,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,340,339,CHAMBERLAIN/OLIVE,N,0,,,,,0,0.1374648,0.333125,0,0,30,3,10,0.3333333333,0,0,0,0,0,0,600,78,10.7222544,0,0,0,0,0,0,0,13,0,0,0,35.055103,-85.254727,0,35.055103,-85.25473,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,350,340,CHAMBERLAIN/GILBERT,N,0,,,,,0,0.1911096,0.463125,0,0,30,3,10,0.3333333333,0,0,0,0,0,0,600,78,14.9065488,0,0,0,0,0,0,0,13,0,0,0,35.056218,-85.254075,0,35.056217,-85.254074,0,0,0,,20,20,0
19,Route #19,OUTBOUND,,Route #19,,,Bus,360,342,CHAMBERLAIN/MCRAE,N,0,,,,,0.004,0.1984248,0.4746875,0,0,30,3,10,0.3333333333,0,0,0,0.05,0,1,600,77,15.2787096,0,0,0,0,1,0,0,12,0,0,0,35.057757,-85.253168,0,35.05776315,-85.2531664,0,0,0,,20,20,2
19,Route #19,OUTBOUND,,Route #19,,,Bus,370,343,CHAMBERLAIN/BRAGG,N,0,,,,,0,0.18288,0.4375,0,0,30,3,10,0.3333333333,0,0,0,0,0,0,600,77,14.08176,0,0,0,0,0,0,0,12,0,0,0,35.059393,-85.252327,0,35.059395,-85.252327,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,380,344,CHAMBERLAIN/EMMA,N,0,,,,,0,0.2279904,0.5454166667,0,0,30,3,10,0.3333333333,0,0,0,0,0,0,600,77,17.5552608,0,0,0,0,0,0,0,12,0,0,0,35.06088,-85.2515,0,35.060879,-85.251503,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,390,345,CHAMBERLAIN/CRUTCHFIELD,N,0,,,,,0,0.155448,0.371875,0,0,30,3,10,0.3333333333,0,0,0,0,0,0,600,77,11.969496,0,0,0,0,0,0,0,12,0,0,0,35.06276,-85.250498,0,35.062759,-85.250496,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,400,346,CHAMBERLAIN/LATTA,N,0,,,,,0.0125,0.1472184,0.3430397727,0,0,30,3,10,0.3333333333,0,0,0,0.1,0,2,600,75,11.04138,0,0,2,0,0,0,0,12,0,0,0,35.064032,-85.249798,0,35.0640429,-85.2497947,0,0,0,,20,20,4
